"year","month","sunspots","sd","ts","time"
1968,6,110.3,13.1,1968.46,"1968-6-15 00:00:00"
1968,7,96.1,36.3,1968.54,"1968-7-15 00:00:00"
1968,8,109.3,33.7,1968.62,"1968-8-15 00:00:00"
1968,9,117.2,32.7,1968.71,"1968-9-15 00:00:00"
1968,10,107.7,22.3,1968.79,"1968-10-15 00:00:00"
1968,11,86,10.2,1968.88,"1968-11-15 00:00:00"
1968,12,109.8,21.3,1968.96,"1968-12-15 00:00:00"
1969,1,104.4,26.5,1969.04,"1969-1-15 00:00:00"
1969,2,120.5,49.3,1969.12,"1969-2-15 00:00:00"
1969,3,135.8,35,1969.21,"1969-3-15 00:00:00"
1969,4,106.8,30.6,1969.29,"1969-4-15 00:00:00"
1969,5,120,44.7,1969.38,"1969-5-15 00:00:00"
1969,6,106,58.3,1969.46,"1969-6-15 00:00:00"
1969,7,96.8,34.5,1969.54,"1969-7-15 00:00:00"
1969,8,98,49.5,1969.62,"1969-8-15 00:00:00"
1969,9,91.3,22.5,1969.71,"1969-9-15 00:00:00"
1969,10,95.7,31.6,1969.79,"1969-10-15 00:00:00"
1969,11,93.5,19.8,1969.88,"1969-11-15 00:00:00"
1969,12,97.9,34.5,1969.96,"1969-12-15 00:00:00"
1970,1,111.5,40.3,1970.04,"1970-1-15 00:00:00"
1970,2,127.8,28.7,1970.12,"1970-2-15 00:00:00"
1970,3,102.9,29.2,1970.21,"1970-3-15 00:00:00"
1970,4,109.5,35.6,1970.29,"1970-4-15 00:00:00"
1970,5,127.5,22.9,1970.38,"1970-5-15 00:00:00"
1970,6,106.8,33.7,1970.46,"1970-6-15 00:00:00"
1970,7,112.5,34.3,1970.54,"1970-7-15 00:00:00"
1970,8,93,19.6,1970.62,"1970-8-15 00:00:00"
1970,9,99.5,21.4,1970.71,"1970-9-15 00:00:00"
1970,10,86.6,25.3,1970.79,"1970-10-15 00:00:00"
1970,11,95.2,23,1970.88,"1970-11-15 00:00:00"
1970,12,83.5,17.3,1970.96,"1970-12-15 00:00:00"
1971,1,91.3,22.2,1971.04,"1971-1-15 00:00:00"
1971,2,79,17,1971.12,"1971-2-15 00:00:00"
1971,3,60.7,14.3,1971.21,"1971-3-15 00:00:00"
1971,4,71.8,26.7,1971.29,"1971-4-15 00:00:00"
1971,5,57.5,16.9,1971.38,"1971-5-15 00:00:00"
1971,6,49.8,27.7,1971.46,"1971-6-15 00:00:00"
1971,7,81,18.7,1971.54,"1971-7-15 00:00:00"
1971,8,61.4,22.4,1971.62,"1971-8-15 00:00:00"
1971,9,50.2,20.7,1971.71,"1971-9-15 00:00:00"
1971,10,51.7,19.4,1971.79,"1971-10-15 00:00:00"
1971,11,63.2,22.1,1971.88,"1971-11-15 00:00:00"
1971,12,82.2,19.1,1971.96,"1971-12-15 00:00:00"
1972,1,61.5,26.9,1972.04,"1972-1-15 00:00:00"
1972,2,88.4,41.3,1972.12,"1972-2-15 00:00:00"
1972,3,80.1,25.9,1972.21,"1972-3-15 00:00:00"
1972,4,63.2,17.1,1972.29,"1972-4-15 00:00:00"
1972,5,80.5,33.3,1972.38,"1972-5-15 00:00:00"
1972,6,88,19.3,1972.46,"1972-6-15 00:00:00"
1972,7,76.5,16.5,1972.54,"1972-7-15 00:00:00"
1972,8,76.8,29.3,1972.62,"1972-8-15 00:00:00"
1972,9,64,21.6,1972.71,"1972-9-15 00:00:00"
1972,10,61.3,30.8,1972.79,"1972-10-15 00:00:00"
1972,11,41.6,21.9,1972.88,"1972-11-15 00:00:00"
1972,12,45.3,17.2,1972.96,"1972-12-15 00:00:00"
1973,1,43.4,21.5,1973.04,"1973-1-15 00:00:00"
1973,2,42.9,20.1,1973.12,"1973-2-15 00:00:00"
1973,3,46,19.7,1973.21,"1973-3-15 00:00:00"
1973,4,57.7,21.1,1973.29,"1973-4-15 00:00:00"
1973,5,42.4,21.3,1973.38,"1973-5-15 00:00:00"
1973,6,39.5,18,1973.46,"1973-6-15 00:00:00"
1973,7,23.1,15.4,1973.54,"1973-7-15 00:00:00"
1973,8,25.6,20.7,1973.62,"1973-8-15 00:00:00"
1973,9,59.3,36.6,1973.71,"1973-9-15 00:00:00"
1973,10,30.7,22.8,1973.79,"1973-10-15 00:00:00"
1973,11,23.9,21.1,1973.88,"1973-11-15 00:00:00"
1973,12,23.3,20.3,1973.96,"1973-12-15 00:00:00"
1974,1,27.6,24.2,1974.04,"1974-1-15 00:00:00"
1974,2,26,15.4,1974.12,"1974-2-15 00:00:00"
1974,3,21.3,9,1974.21,"1974-3-15 00:00:00"
1974,4,40.3,24.1,1974.29,"1974-4-15 00:00:00"
1974,5,39.5,36.4,1974.38,"1974-5-15 00:00:00"
1974,6,36,19.8,1974.46,"1974-6-15 00:00:00"
1974,7,55.8,20.8,1974.54,"1974-7-15 00:00:00"
1974,8,33.6,18.7,1974.62,"1974-8-15 00:00:00"
1974,9,40.2,26,1974.71,"1974-9-15 00:00:00"
1974,10,47.1,35.4,1974.79,"1974-10-15 00:00:00"
1974,11,25,11.7,1974.88,"1974-11-15 00:00:00"
1974,12,20.5,14.1,1974.96,"1974-12-15 00:00:00"
1975,1,18.9,10.1,1975.04,"1975-1-15 00:00:00"
1975,2,11.5,10.7,1975.12,"1975-2-15 00:00:00"
1975,3,11.5,9.2,1975.21,"1975-3-15 00:00:00"
1975,4,5.1,7.5,1975.29,"1975-4-15 00:00:00"
1975,5,9,11.1,1975.38,"1975-5-15 00:00:00"
1975,6,11.4,11.2,1975.46,"1975-6-15 00:00:00"
1975,7,28.2,7.9,1975.54,"1975-7-15 00:00:00"
1975,8,39.7,31.3,1975.62,"1975-8-15 00:00:00"
1975,9,13.9,9.7,1975.71,"1975-9-15 00:00:00"
1975,10,9.1,7.4,1975.79,"1975-10-15 00:00:00"
1975,11,19.4,12.7,1975.88,"1975-11-15 00:00:00"
1975,12,7.8,8.3,1975.96,"1975-12-15 00:00:00"
1976,1,8.1,10,1976.04,"1976-1-15 00:00:00"
1976,2,4.3,6.1,1976.12,"1976-2-15 00:00:00"
1976,3,21.9,16,1976.21,"1976-3-15 00:00:00"
1976,4,18.8,8.4,1976.29,"1976-4-15 00:00:00"
1976,5,12.4,8.9,1976.38,"1976-5-15 00:00:00"
1976,6,12.2,9.4,1976.46,"1976-6-15 00:00:00"
1976,7,1.9,3.7,1976.54,"1976-7-15 00:00:00"
1976,8,16.4,7,1976.62,"1976-8-15 00:00:00"
1976,9,13.5,7.4,1976.71,"1976-9-15 00:00:00"
1976,10,20.6,9.6,1976.79,"1976-10-15 00:00:00"
1976,11,5.2,5.9,1976.88,"1976-11-15 00:00:00"
1976,12,15.3,10.7,1976.96,"1976-12-15 00:00:00"
1977,1,16.4,10.8,1977.04,"1977-1-15 00:00:00"
1977,2,23.1,18.4,1977.12,"1977-2-15 00:00:00"
1977,3,8.7,6.3,1977.21,"1977-3-15 00:00:00"
1977,4,12.9,9.2,1977.29,"1977-4-15 00:00:00"
1977,5,18.6,10.2,1977.38,"1977-5-15 00:00:00"
1977,6,38.5,18.6,1977.46,"1977-6-15 00:00:00"
1977,7,21.4,15.6,1977.54,"1977-7-15 00:00:00"
1977,8,30.1,8.2,1977.62,"1977-8-15 00:00:00"
1977,9,44,14.2,1977.71,"1977-9-15 00:00:00"
1977,10,43.8,9.2,1977.79,"1977-10-15 00:00:00"
1977,11,29.1,12.7,1977.88,"1977-11-15 00:00:00"
1977,12,43.2,16.3,1977.96,"1977-12-15 00:00:00"
1978,1,51.9,33.3,1978.04,"1978-1-15 00:00:00"
1978,2,93.6,26.7,1978.12,"1978-2-15 00:00:00"
1978,3,76.5,16,1978.21,"1978-3-15 00:00:00"
1978,4,99.7,18.3,1978.29,"1978-4-15 00:00:00"
1978,5,82.7,13.2,1978.38,"1978-5-15 00:00:00"
1978,6,95.1,41.9,1978.46,"1978-6-15 00:00:00"
1978,7,70.4,32.7,1978.54,"1978-7-15 00:00:00"
1978,8,58.1,17.4,1978.62,"1978-8-15 00:00:00"
1978,9,138.2,29.2,1978.71,"1978-9-15 00:00:00"
1978,10,125.1,27.3,1978.79,"1978-10-15 00:00:00"
1978,11,97.9,21.5,1978.88,"1978-11-15 00:00:00"
1978,12,122.7,35,1978.96,"1978-12-15 00:00:00"
1979,1,166.6,19.3,1979.04,"1979-1-15 00:00:00"
1979,2,137.5,25,1979.12,"1979-2-15 00:00:00"
1979,3,138,15.1,1979.21,"1979-3-15 00:00:00"
1979,4,101.5,24.7,1979.29,"1979-4-15 00:00:00"
1979,5,134.4,30.5,1979.38,"1979-5-15 00:00:00"
1979,6,149.5,43.2,1979.46,"1979-6-15 00:00:00"
1979,7,159.4,37.2,1979.54,"1979-7-15 00:00:00"
1979,8,142.2,42.8,1979.62,"1979-8-15 00:00:00"
1979,9,188.4,36.4,1979.71,"1979-9-15 00:00:00"
1979,10,186.2,24.8,1979.79,"1979-10-15 00:00:00"
1979,11,183.3,57.4,1979.88,"1979-11-15 00:00:00"
1979,12,176.3,57.3,1979.96,"1979-12-15 00:00:00"
1980,1,159.6,41,1980.04,"1980-1-15 00:00:00"
1980,2,155,34.1,1980.12,"1980-2-15 00:00:00"
1980,3,126.2,51.5,1980.21,"1980-3-15 00:00:00"
1980,4,164.1,42.3,1980.29,"1980-4-15 00:00:00"
1980,5,179.9,39.8,1980.38,"1980-5-15 00:00:00"
1980,6,157.3,25,1980.46,"1980-6-15 00:00:00"
1980,7,136.3,51.6,1980.54,"1980-7-15 00:00:00"
1980,8,135.4,49.4,1980.62,"1980-8-15 00:00:00"
1980,9,155,43.9,1980.71,"1980-9-15 00:00:00"
1980,10,164.7,43.4,1980.79,"1980-10-15 00:00:00"
1980,11,147.9,37.6,1980.88,"1980-11-15 00:00:00"
1980,12,174.4,32.1,1980.96,"1980-12-15 00:00:00"
1981,1,114,25.3,1981.04,"1981-1-15 00:00:00"
1981,2,141.3,20.1,1981.12,"1981-2-15 00:00:00"
1981,3,135.5,20.8,1981.21,"1981-3-15 00:00:00"
1981,4,156.4,45.2,1981.29,"1981-4-15 00:00:00"
1981,5,127.5,33.7,1981.38,"1981-5-15 00:00:00"
1981,6,90.9,31.8,1981.46,"1981-6-15 00:00:00"
1981,7,143.8,41.1,1981.54,"1981-7-15 00:00:00"
1981,8,158.7,43.4,1981.62,"1981-8-15 00:00:00"
1981,9,167.3,27.8,1981.71,"1981-9-15 00:00:00"
1981,10,162.4,42.7,1981.79,"1981-10-15 00:00:00"
1981,11,137.5,54.1,1981.88,"1981-11-15 00:00:00"
1981,12,150.1,72.6,1981.96,"1981-12-15 00:00:00"
1982,1,111.2,46.6,1982.04,"1982-1-15 00:00:00"
1982,2,163.6,51.2,1982.12,"1982-2-15 00:00:00"
1982,3,153.8,19,1982.21,"1982-3-15 00:00:00"
1982,4,122,22.6,1982.29,"1982-4-15 00:00:00"
1982,5,82.2,25.1,1982.38,"1982-5-15 00:00:00"
1982,6,110.4,35,1982.46,"1982-6-15 00:00:00"
1982,7,106.1,90.2,1982.54,"1982-7-15 00:00:00"
1982,8,107.6,29.9,1982.62,"1982-8-15 00:00:00"
1982,9,118.8,24.9,1982.71,"1982-9-15 00:00:00"
1982,10,94.7,33.9,1982.79,"1982-10-15 00:00:00"
1982,11,98.1,19.4,1982.88,"1982-11-15 00:00:00"
1982,12,127,37.2,1982.96,"1982-12-15 00:00:00"
1983,1,84.3,17.2,1983.04,"1983-1-15 00:00:00"
1983,2,51,29.6,1983.12,"1983-2-15 00:00:00"
1983,3,66.5,23.8,1983.21,"1983-3-15 00:00:00"
1983,4,80.7,30.5,1983.29,"1983-4-15 00:00:00"
1983,5,99.2,16.5,1983.38,"1983-5-15 00:00:00"
1983,6,91.1,22.2,1983.46,"1983-6-15 00:00:00"
1983,7,82.2,18.6,1983.54,"1983-7-15 00:00:00"
1983,8,71.8,25.4,1983.62,"1983-8-15 00:00:00"
1983,9,50.3,15.3,1983.71,"1983-9-15 00:00:00"
1983,10,55.8,37.4,1983.79,"1983-10-15 00:00:00"
1983,11,33.4,26.1,1983.88,"1983-11-15 00:00:00"
1983,12,33.4,21.3,1983.96,"1983-12-15 00:00:00"
1984,1,57,29.1,1984.04,"1984-1-15 00:00:00"
1984,2,85.4,23.5,1984.12,"1984-2-15 00:00:00"
1984,3,83.5,20.2,1984.21,"1984-3-15 00:00:00"
1984,4,69.7,32.4,1984.29,"1984-4-15 00:00:00"
1984,5,76.4,21,1984.38,"1984-5-15 00:00:00"
1984,6,46.1,14.4,1984.46,"1984-6-15 00:00:00"
1984,7,37.4,22.2,1984.54,"1984-7-15 00:00:00"
1984,8,25.5,9.4,1984.62,"1984-8-15 00:00:00"
1984,9,15.7,18.7,1984.71,"1984-9-15 00:00:00"
1984,10,12,6.9,1984.79,"1984-10-15 00:00:00"
1984,11,22.8,13.9,1984.88,"1984-11-15 00:00:00"
1984,12,18.7,6.2,1984.96,"1984-12-15 00:00:00"
1985,1,16.5,17.4,1985.04,"1985-1-15 00:00:00"
1985,2,15.9,6.1,1985.12,"1985-2-15 00:00:00"
1985,3,17.2,11.1,1985.21,"1985-3-15 00:00:00"
1985,4,16.2,12.1,1985.29,"1985-4-15 00:00:00"
1985,5,27.5,13.5,1985.38,"1985-5-15 00:00:00"
1985,6,24.2,17.7,1985.46,"1985-6-15 00:00:00"
1985,7,30.7,23,1985.54,"1985-7-15 00:00:00"
1985,8,11.1,8.8,1985.62,"1985-8-15 00:00:00"
1985,9,3.9,4.3,1985.71,"1985-9-15 00:00:00"
1985,10,18.6,23,1985.79,"1985-10-15 00:00:00"
1985,11,16.2,15.6,1985.88,"1985-11-15 00:00:00"
1985,12,17.3,18.9,1985.96,"1985-12-15 00:00:00"
1986,1,2.5,5,1986.04,"1986-1-15 00:00:00"
1986,2,23.2,19.2,1986.12,"1986-2-15 00:00:00"
1986,3,15.1,11.5,1986.21,"1986-3-15 00:00:00"
1986,4,18.5,14.5,1986.29,"1986-4-15 00:00:00"
1986,5,13.7,10.5,1986.38,"1986-5-15 00:00:00"
1986,6,1.1,2.8,1986.46,"1986-6-15 00:00:00"
1986,7,18.1,11,1986.54,"1986-7-15 00:00:00"
1986,8,7.4,4.6,1986.62,"1986-8-15 00:00:00"
1986,9,3.8,4.8,1986.71,"1986-9-15 00:00:00"
1986,10,35.4,22,1986.79,"1986-10-15 00:00:00"
1986,11,15.2,12.2,1986.88,"1986-11-15 00:00:00"
1986,12,6.8,8.3,1986.96,"1986-12-15 00:00:00"
1987,1,10.4,6.6,1987.04,"1987-1-15 00:00:00"
1987,2,2.4,3.6,1987.12,"1987-2-15 00:00:00"
1987,3,14.7,6,1987.21,"1987-3-15 00:00:00"
1987,4,39.6,25.4,1987.29,"1987-4-15 00:00:00"
1987,5,33,13.9,1987.38,"1987-5-15 00:00:00"
1987,6,17.4,14.1,1987.46,"1987-6-15 00:00:00"
1987,7,33,35,1987.54,"1987-7-15 00:00:00"
1987,8,38.7,11.6,1987.62,"1987-8-15 00:00:00"
1987,9,33.9,14.8,1987.71,"1987-9-15 00:00:00"
1987,10,60.6,23,1987.79,"1987-10-15 00:00:00"
1987,11,39.9,17.1,1987.88,"1987-11-15 00:00:00"
1987,12,27.1,9.8,1987.96,"1987-12-15 00:00:00"
1988,1,59,18.8,1988.04,"1988-1-15 00:00:00"
1988,2,40,18.2,1988.12,"1988-2-15 00:00:00"
1988,3,76.2,23.4,1988.21,"1988-3-15 00:00:00"
1988,4,88,37.7,1988.29,"1988-4-15 00:00:00"
1988,5,60.1,22.1,1988.38,"1988-5-15 00:00:00"
1988,6,101.8,30,1988.46,"1988-6-15 00:00:00"
1988,7,113.8,22.9,1988.54,"1988-7-15 00:00:00"
1988,8,111.6,45.6,1988.62,"1988-8-15 00:00:00"
1988,9,120.1,34.1,1988.71,"1988-9-15 00:00:00"
1988,10,125.1,14,1988.79,"1988-10-15 00:00:00"
1988,11,125.1,31.1,1988.88,"1988-11-15 00:00:00"
1988,12,179.2,40.8,1988.96,"1988-12-15 00:00:00"
1989,1,161.3,25.3,1989.04,"1989-1-15 00:00:00"
1989,2,165.1,28.9,1989.12,"1989-2-15 00:00:00"
1989,3,131.4,31.5,1989.21,"1989-3-15 00:00:00"
1989,4,130.6,25,1989.29,"1989-4-15 00:00:00"
1989,5,138.5,32.8,1989.38,"1989-5-15 00:00:00"
1989,6,196.2,40,1989.46,"1989-6-15 00:00:00"
1989,7,126.9,28.5,1989.54,"1989-7-15 00:00:00"
1989,8,168.9,53.6,1989.62,"1989-8-15 00:00:00"
1989,9,176.7,66,1989.71,"1989-9-15 00:00:00"
1989,10,159.4,29.3,1989.79,"1989-10-15 00:00:00"
1989,11,173,33.8,1989.88,"1989-11-15 00:00:00"
1989,12,165.5,47.9,1989.96,"1989-12-15 00:00:00"
1990,1,177.3,27.9,1990.04,"1990-1-15 00:00:00"
1990,2,130.5,62.5,1990.12,"1990-2-15 00:00:00"
1990,3,140.3,47.8,1990.21,"1990-3-15 00:00:00"
1990,4,140.3,42.2,1990.29,"1990-4-15 00:00:00"
1990,5,132.2,37.2,1990.38,"1990-5-15 00:00:00"
1990,6,105.4,39.6,1990.46,"1990-6-15 00:00:00"
1990,7,149.4,59.6,1990.54,"1990-7-15 00:00:00"
1990,8,200.3,57,1990.62,"1990-8-15 00:00:00"
1990,9,125.2,21.8,1990.71,"1990-9-15 00:00:00"
1990,10,145.5,38.1,1990.79,"1990-10-15 00:00:00"
1990,11,131.4,35.6,1990.88,"1990-11-15 00:00:00"
1990,12,129.7,32.6,1990.96,"1990-12-15 00:00:00"
1991,1,136.9,47.9,1991.04,"1991-1-15 00:00:00"
1991,2,167.5,32.8,1991.12,"1991-2-15 00:00:00"
1991,3,141.9,36.1,1991.21,"1991-3-15 00:00:00"
1991,4,140,52.5,1991.29,"1991-4-15 00:00:00"
1991,5,121.3,20,1991.38,"1991-5-15 00:00:00"
1991,6,169.7,34.1,1991.46,"1991-6-15 00:00:00"
1991,7,173.7,42,1991.54,"1991-7-15 00:00:00"
1991,8,176.3,70,1991.62,"1991-8-15 00:00:00"
1991,9,125.3,20.4,1991.71,"1991-9-15 00:00:00"
1991,10,144.1,42.8,1991.79,"1991-10-15 00:00:00"
1991,11,108.2,29.1,1991.88,"1991-11-15 00:00:00"
1991,12,144.4,31.4,1991.96,"1991-12-15 00:00:00"
1992,1,150,42.6,1992.04,"1992-1-15 00:00:00"
1992,2,161.1,36.3,1992.12,"1992-2-15 00:00:00"
1992,3,106.7,21.3,1992.21,"1992-3-15 00:00:00"
1992,4,99.8,39.7,1992.29,"1992-4-15 00:00:00"
1992,5,73.8,22.4,1992.38,"1992-5-15 00:00:00"
1992,6,65.2,14.7,1992.46,"1992-6-15 00:00:00"
1992,7,85.7,37.3,1992.54,"1992-7-15 00:00:00"
1992,8,64.5,25.3,1992.62,"1992-8-15 00:00:00"
1992,9,63.9,14.7,1992.71,"1992-9-15 00:00:00"
1992,10,88.7,28.1,1992.79,"1992-10-15 00:00:00"
1992,11,91.8,17,1992.88,"1992-11-15 00:00:00"
1992,12,82.6,22.4,1992.96,"1992-12-15 00:00:00"
1993,1,59.3,22.3,1993.04,"1993-1-15 00:00:00"
1993,2,91,24.7,1993.12,"1993-2-15 00:00:00"
1993,3,69.8,16.6,1993.21,"1993-3-15 00:00:00"
1993,4,62.2,26.5,1993.29,"1993-4-15 00:00:00"
1993,5,61.3,31.5,1993.38,"1993-5-15 00:00:00"
1993,6,49.8,30.1,1993.46,"1993-6-15 00:00:00"
1993,7,57.9,13.7,1993.54,"1993-7-15 00:00:00"
1993,8,42.2,12.9,1993.62,"1993-8-15 00:00:00"
1993,9,22.4,13.4,1993.71,"1993-9-15 00:00:00"
1993,10,56.4,20.4,1993.79,"1993-10-15 00:00:00"
1993,11,35.6,15,1993.88,"1993-11-15 00:00:00"
1993,12,48.9,22.2,1993.96,"1993-12-15 00:00:00"
1994,1,57.8,24.7,1994.04,"1994-1-15 00:00:00"
1994,2,35.5,7.4,1994.12,"1994-2-15 00:00:00"
1994,3,31.7,15.5,1994.21,"1994-3-15 00:00:00"
1994,4,16.1,12.1,1994.29,"1994-4-15 00:00:00"
1994,5,17.8,12.1,1994.38,"1994-5-15 00:00:00"
1994,6,28,20.1,1994.46,"1994-6-15 00:00:00"
1994,7,35.1,18.9,1994.54,"1994-7-15 00:00:00"
1994,8,22.5,12.4,1994.62,"1994-8-15 00:00:00"
1994,9,25.7,19.2,1994.71,"1994-9-15 00:00:00"
1994,10,44,13.5,1994.79,"1994-10-15 00:00:00"
1994,11,18,10.8,1994.88,"1994-11-15 00:00:00"
1994,12,26.2,13.8,1994.96,"1994-12-15 00:00:00"
1995,1,24.2,17.3,1995.04,"1995-1-15 00:00:00"
1995,2,29.9,11.3,1995.12,"1995-2-15 00:00:00"
1995,3,31.1,17.5,1995.21,"1995-3-15 00:00:00"
1995,4,14,16.2,1995.29,"1995-4-15 00:00:00"
1995,5,14.5,13.4,1995.38,"1995-5-15 00:00:00"
1995,6,15.6,8,1995.46,"1995-6-15 00:00:00"
1995,7,14.5,9.4,1995.54,"1995-7-15 00:00:00"
1995,8,14.3,10,1995.62,"1995-8-15 00:00:00"
1995,9,11.8,9.9,1995.71,"1995-9-15 00:00:00"
1995,10,21.1,17.7,1995.79,"1995-10-15 00:00:00"
1995,11,9,7.6,1995.88,"1995-11-15 00:00:00"
1995,12,10,6.1,1995.96,"1995-12-15 00:00:00"
1996,1,11.5,14.4,1996.04,"1996-1-15 00:00:00"
1996,2,4.4,5,1996.12,"1996-2-15 00:00:00"
1996,3,9.2,7.3,1996.21,"1996-3-15 00:00:00"
1996,4,4.8,6,1996.29,"1996-4-15 00:00:00"
1996,5,5.5,6.4,1996.38,"1996-5-15 00:00:00"
1996,6,11.8,7.3,1996.46,"1996-6-15 00:00:00"
1996,7,8.2,9.1,1996.54,"1996-7-15 00:00:00"
1996,8,14.4,4.5,1996.62,"1996-8-15 00:00:00"
1996,9,1.6,3.8,1996.71,"1996-9-15 00:00:00"
1996,10,0.9,2.8,1996.79,"1996-10-15 00:00:00"
1996,11,17.9,17.8,1996.88,"1996-11-15 00:00:00"
1996,12,13.3,12.1,1996.96,"1996-12-15 00:00:00"
1997,1,5.7,5.2,1997.04,"1997-1-15 00:00:00"
1997,2,7.6,9.5,1997.12,"1997-2-15 00:00:00"
1997,3,8.7,7.8,1997.21,"1997-3-15 00:00:00"
1997,4,15.5,9.8,1997.29,"1997-4-15 00:00:00"
1997,5,18.5,13.4,1997.38,"1997-5-15 00:00:00"
1997,6,12.7,5.7,1997.46,"1997-6-15 00:00:00"
1997,7,10.4,10.9,1997.54,"1997-7-15 00:00:00"
1997,8,24.4,15.6,1997.62,"1997-8-15 00:00:00"
1997,9,51.3,24.8,1997.71,"1997-9-15 00:00:00"
1997,10,22.8,9.1,1997.79,"1997-10-15 00:00:00"
1997,11,39,10.8,1997.88,"1997-11-15 00:00:00"
1997,12,41.2,12.9,1997.96,"1997-12-15 00:00:00"
1998,1,31.9,21,1998.04,"1998-1-15 00:00:00"
1998,2,40.3,15.9,1998.12,"1998-2-15 00:00:00"
1998,3,54.8,13.7,1998.21,"1998-3-15 00:00:00"
1998,4,53.4,29.9,1998.29,"1998-4-15 00:00:00"
1998,5,56.3,19.1,1998.38,"1998-5-15 00:00:00"
1998,6,70.7,18.1,1998.46,"1998-6-15 00:00:00"
1998,7,66.6,20,1998.54,"1998-7-15 00:00:00"
1998,8,92.2,17,1998.62,"1998-8-15 00:00:00"
1998,9,92.9,24.8,1998.71,"1998-9-15 00:00:00"
1998,10,55.5,25.5,1998.79,"1998-10-15 00:00:00"
1998,11,74,25.4,1998.88,"1998-11-15 00:00:00"
1998,12,81.9,24.2,1998.96,"1998-12-15 00:00:00"
1999,1,62,30,1999.04,"1999-1-15 00:00:00"
1999,2,66.3,41.7,1999.12,"1999-2-15 00:00:00"
1999,3,68.8,24.9,1999.21,"1999-3-15 00:00:00"
1999,4,63.7,18,1999.29,"1999-4-15 00:00:00"
1999,5,106.4,20,1999.38,"1999-5-15 00:00:00"
1999,6,137.7,33.3,1999.46,"1999-6-15 00:00:00"
1999,7,113.5,26,1999.54,"1999-7-15 00:00:00"
1999,8,93.7,42.7,1999.62,"1999-8-15 00:00:00"
1999,9,71.5,24,1999.71,"1999-9-15 00:00:00"
1999,10,116.7,27.9,1999.79,"1999-10-15 00:00:00"
1999,11,133.2,36.2,1999.88,"1999-11-15 00:00:00"
1999,12,84.6,18.2,1999.96,"1999-12-15 00:00:00"
2000,1,90.1,34.7,2000.04,"2000-1-15 00:00:00"
2000,2,112.9,24.3,2000.12,"2000-2-15 00:00:00"
2000,3,138.5,25.8,2000.21,"2000-3-15 00:00:00"
2000,4,125.5,29.4,2000.29,"2000-4-15 00:00:00"
2000,5,121.6,44.4,2000.38,"2000-5-15 00:00:00"
2000,6,124.9,25,2000.46,"2000-6-15 00:00:00"
2000,7,170.1,43.3,2000.54,"2000-7-15 00:00:00"
2000,8,130.5,36.8,2000.62,"2000-8-15 00:00:00"
2000,9,109.7,39.5,2000.71,"2000-9-15 00:00:00"
2000,10,99.4,24.9,2000.79,"2000-10-15 00:00:00"
2000,11,106.8,23.3,2000.88,"2000-11-15 00:00:00"
2000,12,104.4,28.5,2000.96,"2000-12-15 00:00:00"
2001,1,95.6,19.3,2001.04,"2001-1-15 00:00:00"
2001,2,80.6,19.6,2001.12,"2001-2-15 00:00:00"
2001,3,113.5,62.8,2001.21,"2001-3-15 00:00:00"
2001,4,107.7,33.9,2001.29,"2001-4-15 00:00:00"
2001,5,96.6,21.1,2001.38,"2001-5-15 00:00:00"
2001,6,134,36.7,2001.46,"2001-6-15 00:00:00"
2001,7,81.8,24.9,2001.54,"2001-7-15 00:00:00"
2001,8,106.4,14.2,2001.62,"2001-8-15 00:00:00"
2001,9,150.7,27.7,2001.71,"2001-9-15 00:00:00"
2001,10,125.5,22.8,2001.79,"2001-10-15 00:00:00"
2001,11,106.5,25,2001.88,"2001-11-15 00:00:00"
2001,12,132.2,19.2,2001.96,"2001-12-15 00:00:00"
2002,1,114.1,16.9,2002.04,"2002-1-15 00:00:00"
2002,2,107.4,21.9,2002.12,"2002-2-15 00:00:00"
2002,3,98.4,13.6,2002.21,"2002-3-15 00:00:00"
2002,4,120.7,24.6,2002.29,"2002-4-15 00:00:00"
2002,5,120.8,25,2002.38,"2002-5-15 00:00:00"
2002,6,88.3,29.5,2002.46,"2002-6-15 00:00:00"
2002,7,99.6,42,2002.54,"2002-7-15 00:00:00"
2002,8,116.4,36.3,2002.62,"2002-8-15 00:00:00"
2002,9,109.6,18.8,2002.71,"2002-9-15 00:00:00"
2002,10,97.5,22.1,2002.79,"2002-10-15 00:00:00"
2002,11,95.5,26.3,2002.88,"2002-11-15 00:00:00"
2002,12,80.8,35.8,2002.96,"2002-12-15 00:00:00"
2003,1,79.7,21.8,2003.04,"2003-1-15 00:00:00"
2003,2,46,21.6,2003.12,"2003-2-15 00:00:00"
2003,3,61.1,25.1,2003.21,"2003-3-15 00:00:00"
2003,4,60,29.1,2003.29,"2003-4-15 00:00:00"
2003,5,54.6,21.6,2003.38,"2003-5-15 00:00:00"
2003,6,77.4,22.7,2003.46,"2003-6-15 00:00:00"
2003,7,83.3,33.4,2003.54,"2003-7-15 00:00:00"
2003,8,72.7,10.6,2003.62,"2003-8-15 00:00:00"
2003,9,48.7,16.8,2003.71,"2003-9-15 00:00:00"
2003,10,65.5,46.1,2003.79,"2003-10-15 00:00:00"
2003,11,67.3,42.7,2003.88,"2003-11-15 00:00:00"
2003,12,46.5,22.4,2003.96,"2003-12-15 00:00:00"
2004,1,37.3,14.8,2004.04,"2004-1-15 00:00:00"
2004,2,45.8,13.8,2004.12,"2004-2-15 00:00:00"
