"year","month","time","sunspots","sd","no","final","ts"
1978,1,"1978-1-15 00:00:00",73.7,5.7,31,1,1978.04
1978,2,"1978-2-15 00:00:00",132.6,7.7,28,1,1978.12
1978,3,"1978-3-15 00:00:00",108.4,6.9,31,1,1978.21
1978,4,"1978-4-15 00:00:00",141.2,7.9,30,1,1978.29
1978,5,"1978-5-15 00:00:00",117.1,7.2,31,1,1978.38
1978,6,"1978-6-15 00:00:00",134.6,7.8,30,1,1978.46
1978,7,"1978-7-15 00:00:00",99.7,6.7,31,1,1978.54
1978,8,"1978-8-15 00:00:00",82.4,6,31,1,1978.62
1978,9,"1978-9-15 00:00:00",195.7,9.3,30,1,1978.71
1978,10,"1978-10-15 00:00:00",177.1,8.9,31,1,1978.79
1978,11,"1978-11-15 00:00:00",138.5,7.9,30,1,1978.88
1978,12,"1978-12-15 00:00:00",173.9,8.8,31,1,1978.96
1979,1,"1979-1-15 00:00:00",235.9,10.3,31,1,1979.04
1979,2,"1979-2-15 00:00:00",194.7,9.3,28,1,1979.12
1979,3,"1979-3-15 00:00:00",195.3,9.3,31,1,1979.21
1979,4,"1979-4-15 00:00:00",143.7,8,30,1,1979.29
1979,5,"1979-5-15 00:00:00",190.3,9.2,31,1,1979.38
1979,6,"1979-6-15 00:00:00",211.7,9.7,30,1,1979.46
1979,7,"1979-7-15 00:00:00",225.7,10,31,1,1979.54
1979,8,"1979-8-15 00:00:00",201.4,9.5,31,1,1979.62
1979,9,"1979-9-15 00:00:00",266.9,10.9,30,1,1979.71
1979,10,"1979-10-15 00:00:00",263.6,10.9,31,1,1979.79
1979,11,"1979-11-15 00:00:00",259.5,10.8,30,1,1979.88
1979,12,"1979-12-15 00:00:00",249.6,10.6,31,1,1979.96
1980,1,"1980-1-15 00:00:00",226.1,10.1,31,1,1980.04
1980,2,"1980-2-15 00:00:00",219.4,9.9,29,1,1980.12
1980,3,"1980-3-15 00:00:00",178.7,8.9,31,1,1980.21
1980,4,"1980-4-15 00:00:00",232.2,10.2,30,1,1980.29
1980,5,"1980-5-15 00:00:00",254.7,10.7,31,1,1980.38
1980,6,"1980-6-15 00:00:00",222.7,10,30,1,1980.46
1980,7,"1980-7-15 00:00:00",192.9,9.3,31,1,1980.54
1980,8,"1980-8-15 00:00:00",191.7,9.3,31,1,1980.62
1980,9,"1980-9-15 00:00:00",219.6,9.9,30,1,1980.71
1980,10,"1980-10-15 00:00:00",233.3,10.2,31,1,1980.79
1980,11,"1980-11-15 00:00:00",209.5,9.7,30,1,1980.88
1980,12,"1980-12-15 00:00:00",246.9,10.5,31,1,1980.96
1981,1,"1981-1-15 00:00:00",156.6,9.5,271,1,1981.04
1981,2,"1981-2-15 00:00:00",189.9,12.4,229,1,1981.12
1981,3,"1981-3-15 00:00:00",196.6,11.6,244,1,1981.21
1981,4,"1981-4-15 00:00:00",225.3,14.9,254,1,1981.29
1981,5,"1981-5-15 00:00:00",194.7,13.4,268,1,1981.38
1981,6,"1981-6-15 00:00:00",131.6,9.5,227,1,1981.46
1981,7,"1981-7-15 00:00:00",205.3,13,268,1,1981.54
1981,8,"1981-8-15 00:00:00",242.5,13.9,276,1,1981.62
1981,9,"1981-9-15 00:00:00",245.3,18.5,255,1,1981.71
1981,10,"1981-10-15 00:00:00",216.2,12.1,243,1,1981.79
1981,11,"1981-11-15 00:00:00",186,14.2,248,1,1981.88
1981,12,"1981-12-15 00:00:00",195.4,11.9,266,1,1981.96
1982,1,"1982-1-15 00:00:00",149.8,10.2,287,1,1982.04
1982,2,"1982-2-15 00:00:00",230.9,13.6,256,1,1982.12
1982,3,"1982-3-15 00:00:00",221.1,11.4,263,1,1982.21
1982,4,"1982-4-15 00:00:00",170.3,8.3,284,1,1982.29
1982,5,"1982-5-15 00:00:00",119.3,8.5,318,1,1982.38
1982,6,"1982-6-15 00:00:00",163.7,11.2,313,1,1982.46
1982,7,"1982-7-15 00:00:00",139.4,14,292,1,1982.54
1982,8,"1982-8-15 00:00:00",161.9,11.8,301,1,1982.62
1982,9,"1982-9-15 00:00:00",167.4,9.7,308,1,1982.71
1982,10,"1982-10-15 00:00:00",134.3,10.4,308,1,1982.79
1982,11,"1982-11-15 00:00:00",127.5,18.6,244,1,1982.88
1982,12,"1982-12-15 00:00:00",169,15.4,262,1,1982.96
1983,1,"1983-1-15 00:00:00",115.5,8.7,267,1,1983.04
1983,2,"1983-2-15 00:00:00",73.1,6.3,261,1,1983.12
1983,3,"1983-3-15 00:00:00",88.7,7.1,259,1,1983.21
1983,4,"1983-4-15 00:00:00",109.6,9.7,282,1,1983.29
1983,5,"1983-5-15 00:00:00",132.5,9.4,330,1,1983.38
1983,6,"1983-6-15 00:00:00",131.5,8.2,361,1,1983.46
1983,7,"1983-7-15 00:00:00",108.9,7.3,431,1,1983.54
1983,8,"1983-8-15 00:00:00",96,8.4,429,1,1983.62
1983,9,"1983-9-15 00:00:00",69.9,5.5,397,1,1983.71
1983,10,"1983-10-15 00:00:00",72.5,7,431,1,1983.79
1983,11,"1983-11-15 00:00:00",45.7,7.3,363,1,1983.88
1983,12,"1983-12-15 00:00:00",45.6,5.5,405,1,1983.96
1984,1,"1984-1-15 00:00:00",74.8,6.5,399,1,1984.04
1984,2,"1984-2-15 00:00:00",110.2,8.1,377,1,1984.12
1984,3,"1984-3-15 00:00:00",116.7,8.7,395,1,1984.21
1984,4,"1984-4-15 00:00:00",90.4,7.6,407,1,1984.29
1984,5,"1984-5-15 00:00:00",96.9,7,462,1,1984.38
1984,6,"1984-6-15 00:00:00",65.1,5.4,438,1,1984.46
1984,7,"1984-7-15 00:00:00",55.7,5.1,468,1,1984.54
1984,8,"1984-8-15 00:00:00",35,3.4,509,1,1984.62
1984,9,"1984-9-15 00:00:00",22.6,3.9,429,1,1984.71
1984,10,"1984-10-15 00:00:00",12.6,3.8,428,1,1984.79
1984,11,"1984-11-15 00:00:00",26.5,4.7,394,1,1984.88
1984,12,"1984-12-15 00:00:00",21.4,3.9,397,1,1984.96
1985,1,"1985-1-15 00:00:00",17.8,3.9,425,1,1985.04
1985,2,"1985-2-15 00:00:00",20.7,3.8,412,1,1985.12
1985,3,"1985-3-15 00:00:00",16.9,3.9,389,1,1985.21
1985,4,"1985-4-15 00:00:00",20.4,3.7,468,1,1985.29
1985,5,"1985-5-15 00:00:00",32.4,3.7,457,1,1985.38
1985,6,"1985-6-15 00:00:00",28.3,3.9,465,1,1985.46
1985,7,"1985-7-15 00:00:00",39.9,3.8,540,1,1985.54
1985,8,"1985-8-15 00:00:00",10.1,3.5,546,1,1985.62
1985,9,"1985-9-15 00:00:00",4.3,2.4,511,1,1985.71
1985,10,"1985-10-15 00:00:00",22,4.2,486,1,1985.79
1985,11,"1985-11-15 00:00:00",17.9,2.6,422,1,1985.88
1985,12,"1985-12-15 00:00:00",15.8,4.6,422,1,1985.96
1986,1,"1986-1-15 00:00:00",2.8,2.8,460,1,1986.04
1986,2,"1986-2-15 00:00:00",27.9,3.6,420,1,1986.12
1986,3,"1986-3-15 00:00:00",13.8,3.8,433,1,1986.21
1986,4,"1986-4-15 00:00:00",22.4,4.1,449,1,1986.29
1986,5,"1986-5-15 00:00:00",16.1,3.6,530,1,1986.38
1986,6,"1986-6-15 00:00:00",0.6,2.1,494,1,1986.46
1986,7,"1986-7-15 00:00:00",18.1,3.9,510,1,1986.54
1986,8,"1986-8-15 00:00:00",9.9,2.3,567,1,1986.62
1986,9,"1986-9-15 00:00:00",5.1,3,505,1,1986.71
1986,10,"1986-10-15 00:00:00",40.1,4.4,507,1,1986.79
1986,11,"1986-11-15 00:00:00",15.4,4.3,515,1,1986.88
1986,12,"1986-12-15 00:00:00",5.8,2.8,544,1,1986.96
1987,1,"1987-1-15 00:00:00",9.8,2.7,487,1,1987.04
1987,2,"1987-2-15 00:00:00",3.4,2.6,429,1,1987.12
1987,3,"1987-3-15 00:00:00",17.4,3,501,1,1987.21
1987,4,"1987-4-15 00:00:00",46,4.4,581,1,1987.29
1987,5,"1987-5-15 00:00:00",39.1,3.5,566,1,1987.38
1987,6,"1987-6-15 00:00:00",18.8,3.5,586,1,1987.46
1987,7,"1987-7-15 00:00:00",38.2,4.3,645,1,1987.54
1987,8,"1987-8-15 00:00:00",47.9,3.3,619,1,1987.62
1987,9,"1987-9-15 00:00:00",42.2,3.5,609,1,1987.71
1987,10,"1987-10-15 00:00:00",63.4,4.8,501,1,1987.79
1987,11,"1987-11-15 00:00:00",48.8,5.1,417,1,1987.88
1987,12,"1987-12-15 00:00:00",29.1,3.2,455,1,1987.96
1988,1,"1988-1-15 00:00:00",70.5,5.5,484,1,1988.04
1988,2,"1988-2-15 00:00:00",45.4,4.6,525,1,1988.12
1988,3,"1988-3-15 00:00:00",91.2,5.7,516,1,1988.21
1988,4,"1988-4-15 00:00:00",108.8,6.7,562,1,1988.29
1988,5,"1988-5-15 00:00:00",74.2,6.1,582,1,1988.38
1988,6,"1988-6-15 00:00:00",124.3,8.3,574,1,1988.46
1988,7,"1988-7-15 00:00:00",131.4,9.6,605,1,1988.54
1988,8,"1988-8-15 00:00:00",139.4,9,649,1,1988.62
1988,9,"1988-9-15 00:00:00",142.7,9.4,551,1,1988.71
1988,10,"1988-10-15 00:00:00",156.5,9.7,530,1,1988.79
1988,11,"1988-11-15 00:00:00",156.8,8.9,488,1,1988.88
1988,12,"1988-12-15 00:00:00",231.2,13.5,490,1,1988.96
1989,1,"1989-1-15 00:00:00",210.1,15,536,1,1989.04
1989,2,"1989-2-15 00:00:00",208.7,12.7,489,1,1989.12
1989,3,"1989-3-15 00:00:00",170.4,10.2,573,1,1989.21
1989,4,"1989-4-15 00:00:00",166.3,9.7,534,1,1989.29
1989,5,"1989-5-15 00:00:00",195.4,10.6,668,1,1989.38
1989,6,"1989-6-15 00:00:00",284.5,15.5,619,1,1989.46
1989,7,"1989-7-15 00:00:00",180.5,10.2,673,1,1989.54
1989,8,"1989-8-15 00:00:00",232,13.5,639,1,1989.62
1989,9,"1989-9-15 00:00:00",225.1,14.9,585,1,1989.71
1989,10,"1989-10-15 00:00:00",212.2,11.2,562,1,1989.79
1989,11,"1989-11-15 00:00:00",238.2,15.2,550,1,1989.88
1989,12,"1989-12-15 00:00:00",211.4,13.5,504,1,1989.96
1990,1,"1990-1-15 00:00:00",227.4,13.6,516,1,1990.04
1990,2,"1990-2-15 00:00:00",171.8,11.3,518,1,1990.12
1990,3,"1990-3-15 00:00:00",191.7,11,592,1,1990.21
1990,4,"1990-4-15 00:00:00",189.7,10.1,575,1,1990.29
1990,5,"1990-5-15 00:00:00",175.2,10,691,1,1990.38
1990,6,"1990-6-15 00:00:00",153.3,9.1,599,1,1990.46
1990,7,"1990-7-15 00:00:00",191.1,9.8,661,1,1990.54
1990,8,"1990-8-15 00:00:00",252.1,12.8,714,1,1990.62
1990,9,"1990-9-15 00:00:00",169.1,9.2,622,1,1990.71
1990,10,"1990-10-15 00:00:00",199.4,12.6,605,1,1990.79
1990,11,"1990-11-15 00:00:00",178.8,12.3,536,1,1990.88
1990,12,"1990-12-15 00:00:00",197.1,12.6,479,1,1990.96
1991,1,"1991-1-15 00:00:00",195.3,14.5,552,1,1991.04
1991,2,"1991-2-15 00:00:00",240.3,13.9,493,1,1991.12
1991,3,"1991-3-15 00:00:00",197,11.8,546,1,1991.21
1991,4,"1991-4-15 00:00:00",197.6,11.9,590,1,1991.29
1991,5,"1991-5-15 00:00:00",166.9,9.9,625,1,1991.38
1991,6,"1991-6-15 00:00:00",224.7,12.9,620,1,1991.46
1991,7,"1991-7-15 00:00:00",240.2,13.7,661,1,1991.54
1991,8,"1991-8-15 00:00:00",240.8,14.3,707,1,1991.62
1991,9,"1991-9-15 00:00:00",168.9,11.3,621,1,1991.71
1991,10,"1991-10-15 00:00:00",197.1,13.2,524,1,1991.79
1991,11,"1991-11-15 00:00:00",159.5,10.1,487,1,1991.88
1991,12,"1991-12-15 00:00:00",212.6,14.1,506,1,1991.96
1992,1,"1992-1-15 00:00:00",198.3,12.9,566,1,1992.04
1992,2,"1992-2-15 00:00:00",230.7,14.5,590,1,1992.12
1992,3,"1992-3-15 00:00:00",151,9.2,537,1,1992.21
1992,4,"1992-4-15 00:00:00",142.2,9.5,660,1,1992.29
1992,5,"1992-5-15 00:00:00",94.3,7.7,746,1,1992.38
1992,6,"1992-6-15 00:00:00",98.5,6.6,706,1,1992.46
1992,7,"1992-7-15 00:00:00",114.2,7.7,761,1,1992.54
1992,8,"1992-8-15 00:00:00",91.9,6.7,794,1,1992.62
1992,9,"1992-9-15 00:00:00",94,5.5,764,1,1992.71
1992,10,"1992-10-15 00:00:00",133.4,8.2,623,1,1992.79
1992,11,"1992-11-15 00:00:00",129.6,8.2,559,1,1992.88
1992,12,"1992-12-15 00:00:00",122,8.4,539,1,1992.96
1993,1,"1993-1-15 00:00:00",81.4,5.9,583,1,1993.04
1993,2,"1993-2-15 00:00:00",127.8,8.3,551,1,1993.12
1993,3,"1993-3-15 00:00:00",102.4,6.6,739,1,1993.21
1993,4,"1993-4-15 00:00:00",94.4,6.7,719,1,1993.29
1993,5,"1993-5-15 00:00:00",78.8,5.7,752,1,1993.38
1993,6,"1993-6-15 00:00:00",69.6,5.4,706,1,1993.46
1993,7,"1993-7-15 00:00:00",80.4,5.4,699,1,1993.54
1993,8,"1993-8-15 00:00:00",62.5,5,809,1,1993.62
1993,9,"1993-9-15 00:00:00",31.2,4.5,709,1,1993.71
1993,10,"1993-10-15 00:00:00",71.1,5.5,630,1,1993.79
1993,11,"1993-11-15 00:00:00",48.2,4.4,551,1,1993.88
1993,12,"1993-12-15 00:00:00",68.4,5.9,562,1,1993.96
1994,1,"1994-1-15 00:00:00",84.9,6.6,582,1,1994.04
1994,2,"1994-2-15 00:00:00",54.9,4.8,539,1,1994.12
1994,3,"1994-3-15 00:00:00",47.5,4.1,728,1,1994.21
1994,4,"1994-4-15 00:00:00",27.4,3.9,763,1,1994.29
1994,5,"1994-5-15 00:00:00",29.8,4.1,789,1,1994.38
1994,6,"1994-6-15 00:00:00",39.7,5,789,1,1994.46
1994,7,"1994-7-15 00:00:00",50.6,4.3,865,1,1994.54
1994,8,"1994-8-15 00:00:00",34.3,3.2,876,1,1994.62
1994,9,"1994-9-15 00:00:00",40.5,4.1,735,1,1994.71
1994,10,"1994-10-15 00:00:00",67.1,4.2,657,1,1994.79
1994,11,"1994-11-15 00:00:00",29.5,4.7,591,1,1994.88
1994,12,"1994-12-15 00:00:00",32.2,3.5,610,1,1994.96
1995,1,"1995-1-15 00:00:00",32.6,5.3,630,1,1995.04
1995,2,"1995-2-15 00:00:00",45.8,3.9,620,1,1995.12
1995,3,"1995-3-15 00:00:00",46.3,3.8,706,1,1995.21
1995,4,"1995-4-15 00:00:00",21.6,3.6,698,1,1995.29
1995,5,"1995-5-15 00:00:00",19.4,2.8,781,1,1995.38
1995,6,"1995-6-15 00:00:00",22.5,3.8,747,1,1995.46
1995,7,"1995-7-15 00:00:00",20.4,3.1,842,1,1995.54
1995,8,"1995-8-15 00:00:00",18.2,3.6,854,1,1995.62
1995,9,"1995-9-15 00:00:00",15.7,3,708,1,1995.71
1995,10,"1995-10-15 00:00:00",30.6,3.7,734,1,1995.79
1995,11,"1995-11-15 00:00:00",14,3.7,594,1,1995.88
1995,12,"1995-12-15 00:00:00",14.9,3.6,515,1,1995.96
1996,1,"1996-1-15 00:00:00",13.3,3.4,535,1,1996.04
1996,2,"1996-2-15 00:00:00",7.7,3.4,532,1,1996.12
1996,3,"1996-3-15 00:00:00",12.6,3.1,621,1,1996.21
1996,4,"1996-4-15 00:00:00",6.8,2.5,678,1,1996.29
1996,5,"1996-5-15 00:00:00",7.6,3.1,676,1,1996.38
1996,6,"1996-6-15 00:00:00",16.5,2.9,682,1,1996.46
1996,7,"1996-7-15 00:00:00",11.8,2.6,766,1,1996.54
1996,8,"1996-8-15 00:00:00",19.7,3.5,759,1,1996.62
1996,9,"1996-9-15 00:00:00",3,2.5,656,1,1996.71
1996,10,"1996-10-15 00:00:00",0.7,2.1,630,1,1996.79
1996,11,"1996-11-15 00:00:00",24.9,4.4,536,1,1996.88
1996,12,"1996-12-15 00:00:00",14,2.9,543,1,1996.96
1997,1,"1997-1-15 00:00:00",7.4,3.2,497,1,1997.04
1997,2,"1997-2-15 00:00:00",11,2.9,545,1,1997.12
1997,3,"1997-3-15 00:00:00",12.1,2.4,627,1,1997.21
1997,4,"1997-4-15 00:00:00",23,3.3,663,1,1997.29
1997,5,"1997-5-15 00:00:00",25.4,2.8,716,1,1997.38
1997,6,"1997-6-15 00:00:00",20.8,2.5,656,1,1997.46
1997,7,"1997-7-15 00:00:00",12.9,4.2,700,1,1997.54
1997,8,"1997-8-15 00:00:00",35.7,3.8,723,1,1997.62
1997,9,"1997-9-15 00:00:00",59.7,4.8,661,1,1997.71
1997,10,"1997-10-15 00:00:00",32.8,3.6,623,1,1997.79
1997,11,"1997-11-15 00:00:00",50.4,4.7,465,1,1997.88
1997,12,"1997-12-15 00:00:00",55.5,4.6,418,1,1997.96
1998,1,"1998-1-15 00:00:00",44.5,4.6,521,1,1998.04
1998,2,"1998-2-15 00:00:00",50.2,4.6,559,1,1998.12
1998,3,"1998-3-15 00:00:00",82,5.9,571,1,1998.21
1998,4,"1998-4-15 00:00:00",70.6,7.2,537,1,1998.29
1998,5,"1998-5-15 00:00:00",74,4.8,620,1,1998.38
1998,6,"1998-6-15 00:00:00",90.5,6,521,1,1998.46
1998,7,"1998-7-15 00:00:00",96.7,6.3,597,1,1998.54
1998,8,"1998-8-15 00:00:00",121.1,7.4,586,1,1998.62
1998,9,"1998-9-15 00:00:00",132,8.6,502,1,1998.71
1998,10,"1998-10-15 00:00:00",78.5,6.6,432,1,1998.79
1998,11,"1998-11-15 00:00:00",97.3,6.8,472,1,1998.88
1998,12,"1998-12-15 00:00:00",119.2,9.4,435,1,1998.96
1999,1,"1999-1-15 00:00:00",86,7.6,475,1,1999.04
1999,2,"1999-2-15 00:00:00",98,7.6,446,1,1999.12
1999,3,"1999-3-15 00:00:00",103.5,6.8,518,1,1999.21
1999,4,"1999-4-15 00:00:00",93.6,7.5,569,1,1999.29
1999,5,"1999-5-15 00:00:00",149.6,8.5,630,1,1999.38
1999,6,"1999-6-15 00:00:00",207.2,10.5,567,1,1999.46
1999,7,"1999-7-15 00:00:00",173.5,9.3,594,1,1999.54
1999,8,"1999-8-15 00:00:00",142.3,12.9,649,1,1999.62
1999,9,"1999-9-15 00:00:00",106.3,6.5,624,1,1999.71
1999,10,"1999-10-15 00:00:00",168.7,10.4,531,1,1999.79
1999,11,"1999-11-15 00:00:00",188.3,12.3,406,1,1999.88
1999,12,"1999-12-15 00:00:00",116.8,9.3,404,1,1999.96
2000,1,"2000-1-15 00:00:00",133.1,10.4,450,1,2000.04
2000,2,"2000-2-15 00:00:00",165.7,10.4,490,1,2000.12
2000,3,"2000-3-15 00:00:00",217.7,11.9,456,1,2000.21
2000,4,"2000-4-15 00:00:00",191.5,10.2,529,1,2000.29
2000,5,"2000-5-15 00:00:00",165.9,10.1,551,1,2000.38
2000,6,"2000-6-15 00:00:00",188,8.8,532,1,2000.46
2000,7,"2000-7-15 00:00:00",244.3,12,507,1,2000.54
2000,8,"2000-8-15 00:00:00",180.5,9.4,626,1,2000.62
2000,9,"2000-9-15 00:00:00",156,11.2,558,1,2000.71
2000,10,"2000-10-15 00:00:00",141.6,8,483,1,2000.79
2000,11,"2000-11-15 00:00:00",158.1,8.9,380,1,2000.88
2000,12,"2000-12-15 00:00:00",143.3,8.7,391,1,2000.96
2001,1,"2001-1-15 00:00:00",142.6,9.2,437,1,2001.04
2001,2,"2001-2-15 00:00:00",121.5,8.1,453,1,2001.12
2001,3,"2001-3-15 00:00:00",165.8,11.9,485,1,2001.21
2001,4,"2001-4-15 00:00:00",161.7,9.4,578,1,2001.29
2001,5,"2001-5-15 00:00:00",142.1,8.3,578,1,2001.38
2001,6,"2001-6-15 00:00:00",202.9,10.8,586,1,2001.46
2001,7,"2001-7-15 00:00:00",123,8.4,645,1,2001.54
2001,8,"2001-8-15 00:00:00",161.5,9.3,654,1,2001.62
2001,9,"2001-9-15 00:00:00",238.2,12.1,518,1,2001.71
2001,10,"2001-10-15 00:00:00",194.1,11.3,628,1,2001.79
2001,11,"2001-11-15 00:00:00",176.6,13.3,509,1,2001.88
2001,12,"2001-12-15 00:00:00",213.4,12.5,487,1,2001.96
2002,1,"2002-1-15 00:00:00",184.6,11.7,500,1,2002.04
2002,2,"2002-2-15 00:00:00",170.2,11.3,475,1,2002.12
2002,3,"2002-3-15 00:00:00",147.1,9.1,580,1,2002.21
2002,4,"2002-4-15 00:00:00",186.9,9.8,603,1,2002.29
2002,5,"2002-5-15 00:00:00",187.5,9.7,595,1,2002.38
2002,6,"2002-6-15 00:00:00",128.8,7.7,569,1,2002.46
2002,7,"2002-7-15 00:00:00",161,11,628,1,2002.54
2002,8,"2002-8-15 00:00:00",175.6,9.8,663,1,2002.62
2002,9,"2002-9-15 00:00:00",187.9,10.1,554,1,2002.71
2002,10,"2002-10-15 00:00:00",151.2,8,543,1,2002.79
2002,11,"2002-11-15 00:00:00",147.2,8.2,470,1,2002.88
2002,12,"2002-12-15 00:00:00",135.3,10,408,1,2002.96
2003,1,"2003-1-15 00:00:00",133.5,7.4,482,1,2003.04
2003,2,"2003-2-15 00:00:00",75.7,5.7,538,1,2003.12
2003,3,"2003-3-15 00:00:00",100.7,7.5,633,1,2003.21
2003,4,"2003-4-15 00:00:00",97.9,6.4,619,1,2003.29
2003,5,"2003-5-15 00:00:00",86.8,6.6,606,1,2003.38
2003,6,"2003-6-15 00:00:00",118.7,7.9,672,1,2003.46
2003,7,"2003-7-15 00:00:00",128.3,7.9,677,1,2003.54
2003,8,"2003-8-15 00:00:00",115.4,7.3,721,1,2003.62
2003,9,"2003-9-15 00:00:00",78.5,5.8,685,1,2003.71
2003,10,"2003-10-15 00:00:00",97.8,8.8,570,1,2003.79
2003,11,"2003-11-15 00:00:00",82.9,6.3,443,1,2003.88
2003,12,"2003-12-15 00:00:00",72.2,5.3,441,1,2003.96
2004,1,"2004-1-15 00:00:00",60.6,5.2,491,1,2004.04
2004,2,"2004-2-15 00:00:00",74.6,6,479,1,2004.12
2004,3,"2004-3-15 00:00:00",74.8,5.1,594,1,2004.21
2004,4,"2004-4-15 00:00:00",59.2,5.1,601,1,2004.29
2004,5,"2004-5-15 00:00:00",72.8,5.7,614,1,2004.38
2004,6,"2004-6-15 00:00:00",66.5,6.8,646,1,2004.46
2004,7,"2004-7-15 00:00:00",83.8,8.8,709,1,2004.54
2004,8,"2004-8-15 00:00:00",69.7,5.5,686,1,2004.62
2004,9,"2004-9-15 00:00:00",48.8,5.3,604,1,2004.71
2004,10,"2004-10-15 00:00:00",74.2,5.5,539,1,2004.79
2004,11,"2004-11-15 00:00:00",70.1,5.4,477,1,2004.88
2004,12,"2004-12-15 00:00:00",28.9,3.4,442,1,2004.96
2005,1,"2005-1-15 00:00:00",48.1,4.6,536,1,2005.04
2005,2,"2005-2-15 00:00:00",43.5,4.3,500,1,2005.12
2005,3,"2005-3-15 00:00:00",39.6,3.8,607,1,2005.21
2005,4,"2005-4-15 00:00:00",38.7,3.8,598,1,2005.29
2005,5,"2005-5-15 00:00:00",61.9,5.7,641,1,2005.38
2005,6,"2005-6-15 00:00:00",56.8,5.3,675,1,2005.46
2005,7,"2005-7-15 00:00:00",62.4,6.1,678,1,2005.54
2005,8,"2005-8-15 00:00:00",60.5,5.3,706,1,2005.62
2005,9,"2005-9-15 00:00:00",37.2,4.5,691,1,2005.71
2005,10,"2005-10-15 00:00:00",13.2,3.4,534,1,2005.79
2005,11,"2005-11-15 00:00:00",27.5,4.1,499,1,2005.88
2005,12,"2005-12-15 00:00:00",59.3,3.9,419,1,2005.96
2006,1,"2006-1-15 00:00:00",20.9,3.4,511,1,2006.04
2006,2,"2006-2-15 00:00:00",5.7,3.7,434,1,2006.12
2006,3,"2006-3-15 00:00:00",17.3,4.2,502,1,2006.21
2006,4,"2006-4-15 00:00:00",50.3,5.1,550,1,2006.29
2006,5,"2006-5-15 00:00:00",37.2,3.9,566,1,2006.38
2006,6,"2006-6-15 00:00:00",24.5,3.3,566,1,2006.46
2006,7,"2006-7-15 00:00:00",22.2,2.4,628,1,2006.54
2006,8,"2006-8-15 00:00:00",20.8,2.5,650,1,2006.62
2006,9,"2006-9-15 00:00:00",23.7,3,567,1,2006.71
2006,10,"2006-10-15 00:00:00",14.9,2.4,537,1,2006.79
2006,11,"2006-11-15 00:00:00",35.7,3.5,444,1,2006.88
2006,12,"2006-12-15 00:00:00",22.3,3.5,415,1,2006.96
2007,1,"2007-1-15 00:00:00",29.3,2.8,474,1,2007.04
2007,2,"2007-2-15 00:00:00",18.4,2.7,423,1,2007.12
2007,3,"2007-3-15 00:00:00",7.2,2.8,611,1,2007.21
2007,4,"2007-4-15 00:00:00",5.4,2.4,650,1,2007.29
2007,5,"2007-5-15 00:00:00",19.5,3.3,615,1,2007.38
2007,6,"2007-6-15 00:00:00",21.3,3.4,607,1,2007.46
2007,7,"2007-7-15 00:00:00",15.1,1.9,703,1,2007.54
2007,8,"2007-8-15 00:00:00",9.8,2.2,669,1,2007.62
2007,9,"2007-9-15 00:00:00",4,2.1,637,1,2007.71
2007,10,"2007-10-15 00:00:00",1.5,2.4,547,1,2007.79
2007,11,"2007-11-15 00:00:00",2.8,2.5,437,1,2007.88
2007,12,"2007-12-15 00:00:00",17.3,3.1,468,1,2007.96
2008,1,"2008-1-15 00:00:00",4.1,2.8,480,1,2008.04
2008,2,"2008-2-15 00:00:00",2.9,2.4,490,1,2008.12
2008,3,"2008-3-15 00:00:00",15.5,2.7,548,1,2008.21
2008,4,"2008-4-15 00:00:00",3.6,2.3,562,1,2008.29
2008,5,"2008-5-15 00:00:00",4.6,3.2,637,1,2008.38
2008,6,"2008-6-15 00:00:00",5.2,2.3,637,1,2008.46
2008,7,"2008-7-15 00:00:00",0.6,2,664,1,2008.54
2008,8,"2008-8-15 00:00:00",0.3,2,525,1,2008.62
2008,9,"2008-9-15 00:00:00",1.2,2.4,605,1,2008.71
2008,10,"2008-10-15 00:00:00",4.2,2.9,571,1,2008.79
2008,11,"2008-11-15 00:00:00",6.6,2.4,445,1,2008.88
2008,12,"2008-12-15 00:00:00",1,2,480,1,2008.96
2009,1,"2009-1-15 00:00:00",1.3,2,317,1,2009.04
2009,2,"2009-2-15 00:00:00",1.2,2.2,385,1,2009.12
2009,3,"2009-3-15 00:00:00",0.6,2,523,1,2009.21
2009,4,"2009-4-15 00:00:00",1.2,2.2,586,1,2009.29
2009,5,"2009-5-15 00:00:00",2.9,2.4,610,1,2009.38
2009,6,"2009-6-15 00:00:00",6.3,2.7,623,1,2009.46
2009,7,"2009-7-15 00:00:00",5.5,2.6,671,1,2009.54
2009,8,"2009-8-15 00:00:00",0,2,691,1,2009.62
2009,9,"2009-9-15 00:00:00",7.1,2.2,628,1,2009.71
2009,10,"2009-10-15 00:00:00",7.7,2.7,564,1,2009.79
2009,11,"2009-11-15 00:00:00",6.9,3.2,452,1,2009.88
2009,12,"2009-12-15 00:00:00",16.3,3.5,415,1,2009.96
2010,1,"2010-1-15 00:00:00",19.5,2.5,413,1,2010.04
2010,2,"2010-2-15 00:00:00",28.5,2.7,376,1,2010.12
2010,3,"2010-3-15 00:00:00",24,3.6,564,1,2010.21
2010,4,"2010-4-15 00:00:00",10.4,3.3,592,1,2010.29
2010,5,"2010-5-15 00:00:00",13.9,3.4,573,1,2010.38
2010,6,"2010-6-15 00:00:00",18.8,3,600,1,2010.46
2010,7,"2010-7-15 00:00:00",25.2,3.4,718,1,2010.54
